A Array Name	A UniGene Cluster	A Probe Set Name	B Array Name	B UniGene Cluster	B Probe Set Name	Percent Identity	Match	MinLen(Rep(A),Rep(B))	A Matches B Probe Selection Region	A Total Probes in Probe Set	B Matches A Probe Selection Region	B Total Probes in Probe Set	A Matches B Representative	B Matches A Representative	SIF Percent Identity	SIF Match	MinLen(SIF(A),SIF(B))	Good Match	Best Match
HG-U95Av2		1238_at	HG-U133A	Hs.246857	203218_at	99	1854	1873	9	16	6	11	12	7	100	111	235	Y	Y
HG-U95Av2		1239_s_at	HG-U133A	Hs.108131	209812_x_at	100	1456	1456	14	16	11	11	16	11	100	498	508	Y	Y
HG-U95Av2		1240_at	HG-U133A	Hs.108131	208050_s_at	100	2167	2167	14	16	11	11	16	11	100	545	565	Y	Y
HG-U95Av2		1241_at	HG-U133A	Hs.82911	208616_s_at	100	769	776	5	16	5	11	5	11	100	141	419	Y	Y
HG-U95Av2		1242_at	HG-U133A	Hs.333069	203643_at	100	2667	2667	16	16	11	11	16	11	100	497	505	Y	Y
HG-U95Av2		1243_at	HG-U133A	Hs.77602	203409_at	100	1820	1820	16	16	11	11	16	11	100	451	451	Y	Y
HG-U95Av2		1244_at	HG-U133A	Hs.72988	205170_at	100	3291	3291	16	16	11	11	16	11	100	464	475	Y	Y
HG-U95Av2		1247_g_at	HG-U133A	Hs.159534	210823_s_at	99	5927	6000	15	16	7	11	16	11	100	208	340	Y	Y
HG-U95Av2		1248_at	HG-U133A	Hs.3128	209302_at	100	866	867	14	16	11	11	16	11	100	377	377	Y	Y
HG-U95Av2		1249_at	HG-U133A	Hs.239706	207112_s_at	100	2467	2467	13	16	11	11	16	11	100	501	501	Y	Y
HG-U95Av2		1250_at	HG-U133A	Hs.155637	208694_at	100	13506	13506	15	16	11	11	16	11	100	411	411	Y	Y
HG-U95Av2		1251_g_at	HG-U133A	Hs.75151	203911_at	100	3270	3270	16	16	11	11	16	11	100	188	188	Y	Y
HG-U95Av2		1252_at	HG-U133A	Hs.178112	208873_s_at	97	2926	3000	11	16	11	11	11	11	100	285	338	Y	Y
HG-U95Av2		1253_at	HG-U133A	Hs.78802	209945_s_at	100	1387	1389	13	16	10	11	15	11	99	407	417	Y	Y
HG-U95Av2		1254_at	HG-U133A	Hs.92858	206062_at	99	1639	1656	14	16	6	11	16	6	100	160	169	Y	Y
HG-U95Av2		1255_g_at	HG-U133A	Hs.92858	206062_at	99	1639	1656	16	16	6	11	16	6	99	339	409	Y	Y
HG-U95Av2		1256_at	HG-U133A	Hs.158112	205712_at	100	6262	6263	16	16	11	11	16	11	100	519	519	Y	Y
HG-U95Av2		1257_s_at	HG-U133A	Hs.77266	201482_at	99	3195	3228	11	16	6	11	14	6	99	198	255	Y	Y
HG-U95Av2		1260_s_at	HG-U133A	Hs.89552	203924_at	95	753	810	16	16	2	11	16	2	95	123	130	Y	Y
HG-U95Av2		1262_s_at	HG-U133A	Hs.169300	209909_s_at	100	2570	2570	16	16	11	11	16	11	100	368	368	Y	Y
HG-U95Av2		1263_at	HG-U133A	Hs.694	207906_at	100	673	673	8	16	6	11	11	10	100	302	507	Y	Y
HG-U95Av2		1264_at	HG-U133A	Hs.82829	204935_at	100	2287	2287	14	16	11	11	16	11	100	268	367	Y	Y
HG-U95Av2		1265_g_at	HG-U133A	Hs.82829	204935_at	100	2287	2287	11	16	11	11	16	11	100	178	221	Y	Y
HG-U95Av2		1267_at	HG-U133A	Hs.315366	206099_at	100	2389	2389	15	16	11	11	16	11	100	439	449	Y	Y
HG-U95Av2		1268_at	HG-U133A	Hs.2055	200964_at	100	3407	3419	14	16	11	11	16	11	100	438	438	Y	Y
HG-U95Av2		1269_at	HG-U133A	Hs.6241	212240_s_at	100	3305	3372	12	16	7	11	15	11	100	395	510	Y	Y
HG-U95Av2		126_s_at	HG-U133A	Hs.289105	216471_x_at	100	709	709	16	16	11	11	16	11	100	140	140	Y	Y
HG-U95Av2		1270_at	HG-U133A	Hs.75151	203911_at	100	3270	3270	15	16	11	11	16	11	100	302	361	Y	Y
HG-U95Av2		1271_g_at	HG-U133A	Hs.75569	201783_s_at	100	2444	2444	13	16	11	11	16	11	100	502	536	Y	Y
HG-U95Av2		1272_at	HG-U133A	Hs.211539	205321_at	100	1440	1440	15	16	11	11	16	11	100	349	367	Y	Y
HG-U95Av2		1273_r_at	HG-U133A	Hs.76932	212540_at	100	1368	1374	16	16	10	11	16	10	100	153	153	Y	Y
HG-U95Av2		1274_s_at	HG-U133A	Hs.76932	212540_at	100	1368	1374	5	16	10	11	16	10	100	55	159	Y	Y
HG-U95Av2		1275_at	HG-U133A	Hs.766	206288_at	100	1969	1969	15	16	11	11	16	11	100	510	511	Y	Y
HG-U95Av2		1276_g_at	HG-U133A	Hs.80248	207836_s_at	100	1594	1594	14	16	11	11	16	11	100	354	354	Y	Y
HG-U95Av2		1277_at	HG-U133A	Hs.87435	208009_s_at	100	2219	2219	16	16	11	11	16	11	100	304	320	Y	Y
HG-U95Av2		1278_at	HG-U133A	Hs.83341	202686_s_at	100	4590	4590	13	16	11	11	16	11	100	541	541	Y	Y
HG-U95Av2		1279_s_at	HG-U133A	Hs.100009	207188_at	100	1161	1161	15	16	11	11	16	11	100	490	490	Y	Y
HG-U95Av2		1282_s_at	HG-U133A		211082_x_at	100	144	144	16	16	11	11	16	11	100	87	87	Y	Y
HG-U95Av2		1283_at	HG-U133A		211083_s_at	100	333	333	16	16	11	11	16	11	100	251	253	Y	Y
HG-U95Av2		1284_at	HG-U133A		211084_x_at	100	201	201	15	16	11	11	16	11	100	139	149	Y	Y
HG-U95Av2		1285_at	HG-U133A		211086_x_at	100	144	144	16	16	11	11	16	11	100	79	79	Y	Y
HG-U95Av2		1287_at	HG-U133A	Hs.177766	208644_at	100	3596	3660	11	16	6	11	11	8	100	311	467	Y	Y
HG-U95Av2		1288_s_at	HG-U133A	Hs.181165	204892_x_at	100	1389	1389	13	16	11	11	16	11	100	430	470	Y	Y
HG-U95Av2		1289_at	HG-U133A	Hs.75652	205752_s_at	100	1551	1552	16	16	11	11	16	11	100	214	214	Y	Y
HG-U95Av2		1290_g_at	HG-U133A	Hs.75652	205752_s_at	100	1551	1552	14	16	11	11	16	11	100	190	198	Y	Y
HG-U95Av2		1291_s_at	HG-U133A	Hs.165950	204579_at	100	3016	3015	12	16	9	11	15	9	100	223	249	Y	Y
HG-U95Av2		1292_at	HG-U133A	Hs.1183	204794_at	100	1702	1702	16	16	11	11	16	11	100	492	492	Y	Y
HG-U95Av2		1293_s_at	HG-U133A	Hs.272529	206266_at	100	2893	2893	15	16	11	11	16	11	100	341	384	Y	Y
HG-U95Av2		1294_at	HG-U133A	Hs.16695	203281_s_at	100	3301	3301	13	16	11	11	16	11	100	496	496	Y	Y
HG-U95Av2		1295_at	HG-U133A	Hs.75569	201783_s_at	100	2444	2444	13	16	11	11	16	11	100	78	93	Y	Y
HG-U95Av2		1296_at	HG-U133A	Hs.148090	206328_at	100	2832	2833	12	16	11	11	16	11	100	384	384	Y	Y
HG-U95Av2		1297_at	HG-U133A	Hs.80248	207836_s_at	100	1594	1594	16	16	11	11	16	11	100	229	229	Y	Y
HG-U95Av2		1303_at	HG-U133A	Hs.167679	209371_s_at	100	7300	7300	15	16	11	11	16	11	100	396	396	Y	Y
HG-U95Av2		1305_s_at	HG-U133A	Hs.106242	206514_s_at	100	2073	2073	16	16	11	11	16	11	100	402	412	Y	Y
HG-U95Av2		1306_at	HG-U133A	Hs.211568	208625_s_at	99	4645	5018	9	16	11	11	11	11	99	299	301	Y	Y
HG-U95Av2		1307_at	HG-U133A	Hs.192803	205672_at	100	1377	1377	11	16	11	11	16	11	100	31	92	Y	Y
HG-U95Av2		1308_g_at	HG-U133A	Hs.192803	205672_at	100	1377	1377	16	16	11	11	16	11	100	403	442	Y	Y
HG-U95Av2		1309_at	HG-U133A	Hs.82793	201400_at	100	692	692	14	16	11	11	16	11	100	483	510	Y	Y
HG-U95Av2		130_s_at	HG-U133A	Hs.197764	210673_x_at	99	1104	1116	13	16	8	11	14	9	99	478	513	Y	Y
HG-U95Av2		1310_at	HG-U133B	Hs.1390	200039_s_at	100	762	762	16	16	11	11	16	11	100	415	421	Y	Y
HG-U95Av2		1310_at	HG-U133A	Hs.1390	200039_s_at	100	762	762	16	16	11	11	16	11	100	415	421	Y	Y
HG-U95Av2		1311_at	HG-U133A	Hs.89545	202243_s_at	100	925	925	14	16	11	11	16	11	100	313	313	Y	Y
HG-U95Av2		1312_at	HG-U133A	Hs.78466	200820_at	100	928	928	15	16	11	11	16	11	100	435	435	Y	Y
HG-U95Av2		1313_at	HG-U133A	Hs.118065	200786_at	100	980	980	14	16	11	11	16	11	100	382	439	Y	Y
HG-U95Av2		1314_at	HG-U133A	Hs.3887	201199_s_at	100	3176	3176	14	16	11	11	16	11	100	392	447	Y	Y
HG-U95Av2		1315_at	HG-U133B		200077_s_at	100	941	943	15	16	11	11	15	11	100	451	451	Y	Y
HG-U95Av2		1315_at	HG-U133A		200077_s_at	100	941	943	15	16	11	11	15	11	100	451	451	Y	Y
HG-U95Av2		1317_at	HG-U133A	Hs.2942	205455_at	100	4203	4203	11	16	6	11	16	6	100	215	463	Y	Y
HG-U95Av2		1318_at	HG-U133A	Hs.16003	217301_x_at	100	1213	1278	13	16	8	11	16	8	100	417	483	Y	Y
HG-U95Av2		1319_at	HG-U133A	Hs.71891	205168_at	100	2568	2568	11	16	8	11	16	8	100	357	507	Y	Y
HG-U95Av2		1320_at	HG-U133A	Hs.155693	205438_at	100	3525	3525	12	16	7	11	16	7	100	341	445	Y	Y
HG-U95Av2		1323_at	HG-U133A	Hs.183842	200633_at	100	926	927	13	16	11	11	16	11	100	89	128	Y	Y
HG-U95Av2		1324_at	HG-U133A	Hs.240457	204828_at	100	2102	2102	15	16	11	11	16	11	100	233	387	Y	Y
HG-U95Av2		1325_at	HG-U133A	Hs.79067	210993_s_at	100	1593	1658	9	16	7	11	12	11	100	260	427	Y	Y
HG-U95Av2		1326_at	HG-U133A	Hs.5353	205467_at	100	3535	3536	16	16	11	11	16	11	100	362	452	Y	Y
HG-U95Av2		1327_s_at	HG-U133A	Hs.151988	203837_at	100	5211	5211	16	16	11	11	16	11	100	507	510	Y	Y
HG-U95Av2		1329_s_at	HG-U133A	Hs.194562	203448_s_at	100	1931	1929	10	16	6	11	15	11	100	181	288	Y	Y
HG-U95Av2		1331_s_at	HG-U133A	Hs.180338	216042_at	100	791	816	14	16	11	11	14	11	100	266	266	Y	Y
HG-U95Av2		1332_f_at	HG-U133A	Hs.115352	206885_x_at	100	776	776	14	16	11	11	14	11	100	479	535	Y	Y
HG-U95Av2		1333_f_at	HG-U133A	Hs.234799	217223_s_at	100	2534	2811	15	16	11	11	16	11	100	491	491	Y	Y
HG-U95Av2		1334_s_at	HG-U133A	Hs.2233	207442_at	100	1511	1512	15	16	11	11	16	11	100	463	463	Y	Y
HG-U95Av2		1337_s_at	HG-U133A		211605_s_at	100	1211	1389	10	16	9	11	16	9	100	148	472	Y	Y
HG-U95Av2		133_at	HG-U133A	Hs.10029	201487_at	100	1392	1392	6	16	3	11	16	5	100	101	334	Y	Y
HG-U95Av2		1340_s_at	HG-U133A	Hs.809	209961_s_at	98	2143	2187	12	16	5	11	16	5	98	430	439	Y	Y
HG-U95Av2		1341_at	HG-U133A	Hs.157441	205312_at	100	795	795	9	16	7	11	16	7	100	195	534	Y	Y
HG-U95Av2		1342_g_at	HG-U133A	Hs.194562	203449_s_at	100	2686	2686	14	16	11	11	16	11	100	240	258	Y	Y
HG-U95Av2		1343_s_at	HG-U133A	Hs.227948	209720_s_at	100	1711	1711	14	16	11	11	14	11	100	336	336	Y	Y
HG-U95Av2		1344_at	HG-U133A	Hs.198	207679_at	100	1248	1248	16	16	11	11	16	11	100	355	361	Y	Y
HG-U95Av2		1345_s_at	HG-U133A	Hs.198	207680_x_at	100	841	841	14	16	11	11	16	11	100	534	534	Y	Y
HG-U95Av2		1346_at	HG-U133A	Hs.73133	205970_at	100	400	400	16	16	11	11	16	11	100	76	85	Y	Y
HG-U95Av2		1347_at	HG-U133A	Hs.153752	201853_s_at	100	3090	3118	14	16	11	11	16	11	100	382	409	Y	Y
HG-U95Av2		1348_s_at	HG-U133A	Hs.80741	203860_at	99	933	978	15	16	9	11	16	9	99	525	546	Y	Y
HG-U95Av2		134_at	HG-U133A	Hs.256315	209856_x_at	99	1161	1263	12	16	6	11	12	6	98	98	100	Y	Y
HG-U95Av2		1350_at	HG-U133A	Hs.101	210452_x_at	100	2223	2227	10	16	9	11	11	11	100	90	253	Y	Y
HG-U95Av2		1351_at	HG-U133A	Hs.155227	202894_at	100	3944	3945	16	16	11	11	16	11	100	238	255	Y	Y
HG-U95Av2		1352_at	HG-U133A	Hs.194778	207094_at	100	2496	2496	16	16	11	11	16	11	100	451	451	Y	Y
HG-U95Av2		1353_g_at	HG-U133A	Hs.194778	207094_at	100	2496	2496	13	16	11	11	16	11	0	0	0	Y	Y
HG-U95Av2		1354_at	HG-U133A	Hs.47860	207152_at	100	3707	3707	14	16	11	11	16	11	100	225	253	Y	Y
HG-U95Av2		1355_g_at	HG-U133A	Hs.47860	207152_at	100	3707	3707	14	16	11	11	16	11	100	226	261	Y	Y
HG-U95Av2		1356_at	HG-U133A	Hs.159627	208822_s_at	100	1647	1648	16	16	11	11	16	11	100	490	498	Y	Y
HG-U95Av2		1357_at	HG-U133A	Hs.77500	202682_s_at	100	3064	3064	16	16	11	11	16	11	100	103	143	Y	Y
HG-U95Av2		1358_s_at	HG-U133A	Hs.265827	204415_at	100	816	817	14	16	10	11	15	10	100	528	528	Y	Y
HG-U95Av2		1359_at	HG-U133A	Hs.41724	208402_at	100	1874	1874	16	16	11	11	16	11	100	463	463	Y	Y
HG-U95Av2		135_g_at	HG-U133A	Hs.256315	211793_s_at	100	1348	1428	14	16	10	11	15	11	100	469	509	Y	Y
HG-U95Av2		1360_at	HG-U133A	Hs.150930	205072_s_at	100	1542	1582	15	16	11	11	16	11	100	398	398	Y	Y
HG-U95Av2		1361_at	HG-U133A	Hs.194562	203449_s_at	100	2686	2686	15	16	11	11	16	11	100	178	304	Y	Y
HG-U95Av2		1362_s_at	HG-U133A	Hs.79372	215099_s_at	99	771	1539	7	16	10	11	7	11	99	239	449	Y	Y
HG-U95Av2		1363_at	HG-U133A	Hs.278581	203638_s_at	100	4109	4268	16	16	11	11	16	11	100	327	373	Y	Y
HG-U95Av2		1364_at	HG-U133A	Hs.78867	204469_at	100	7941	7941	16	16	11	11	16	11	100	334	358	Y	Y
HG-U95Av2		1365_at	HG-U133A	Hs.75596	205291_at	100	4034	4034	14	16	11	11	16	11	100	442	442	Y	Y
HG-U95Av2		1366_i_at	HG-U133A	Hs.183704	208980_s_at	100	2309	2309	13	13	11	11	13	11	100	13	55	Y	Y
HG-U95Av2		1367_f_at	HG-U133A	Hs.183704	208980_s_at	100	2309	2309	15	16	11	11	16	11	100	562	517	Y	Y
HG-U95Av2		1368_at	HG-U133A	Hs.82112	202948_at	100	4910	4910	15	16	11	11	16	11	100	414	427	Y	Y
HG-U95Av2		136_at	HG-U133A	Hs.248124	208556_at	100	960	960	16	16	11	11	16	11	100	445	445	Y	Y
HG-U95Av2		1370_at	HG-U133A	Hs.237868	205798_at	100	1658	1658	16	16	11	11	16	11	100	497	497	Y	Y
HG-U95Av2		1371_s_at	HG-U133A	Hs.1360	206754_s_at	100	3045	3045	16	16	11	11	16	11	100	154	154	Y	Y
HG-U95Av2		1372_at	HG-U133A	Hs.29352	206026_s_at	100	1414	1414	16	16	11	11	16	11	100	433	433	Y	Y
HG-U95Av2		1373_at	HG-U133A	Hs.101047	209153_s_at	100	4396	4396	14	16	11	11	16	11	100	241	241	Y	Y
HG-U95Av2		1374_g_at	HG-U133A	Hs.101047	209153_s_at	100	4396	4396	14	16	11	11	16	11	100	12	241	Y	Y
HG-U95Av2		1375_s_at	HG-U133A	Hs.325495	203167_at	100	1019	1035	14	16	11	11	16	11	100	482	482	Y	Y
HG-U95Av2		1376_at	HG-U133A	Hs.1770	202726_at	100	3083	3083	13	16	11	11	16	11	100	566	566	Y	Y
HG-U95Av2		1378_g_at	HG-U133A	Hs.83428	209239_at	100	3185	3205	16	16	8	11	16	10	100	244	244	Y	Y
HG-U95Av2		1379_at	HG-U133A	Hs.171596	203499_at	100	3921	3921	15	16	11	11	16	11	100	395	467	Y	Y
HG-U95Av2		137_at	HG-U133A	Hs.37860	210504_at	100	1613	1613	16	16	11	11	16	11	100	409	427	Y	Y
HG-U95Av2		1380_at	HG-U133A	Hs.164568	205782_at	100	3853	3853	16	16	11	11	16	11	100	281	373	Y	Y
HG-U95Av2		1381_at	HG-U133A	Hs.1938	208412_s_at	100	907	907	13	16	11	11	16	11	100	122	122	Y	Y
HG-U95Av2		1382_at	HG-U133A	Hs.84318	201529_s_at	100	2393	2393	14	16	11	11	16	11	100	487	487	Y	Y
HG-U95Av2		1383_at	HG-U133A	Hs.179574	202313_at	100	2131	2131	16	16	11	11	16	11	100	355	355	Y	Y
HG-U95Av2		1384_at	HG-U133A	Hs.7688	205643_s_at	100	3441	3441	14	16	11	11	16	11	100	432	432	Y	Y
HG-U95Av2		1385_at	HG-U133A	Hs.118787	201506_at	100	2691	2691	15	16	11	11	16	11	100	545	545	Y	Y
HG-U95Av2		1386_at	HG-U133A	Hs.147663	202958_at	100	3956	3956	16	16	11	11	16	11	100	313	371	Y	Y
HG-U95Av2		1387_at	HG-U133A	Hs.247956	217181_at	100	405	405	16	16	11	11	16	11	100	305	331	Y	Y
HG-U95Av2		1388_g_at	HG-U133A	Hs.2062	204254_s_at	100	4604	4604	16	16	11	11	16	11	100	290	292	Y	Y
HG-U95Av2		1389_at	HG-U133A	Hs.1298	203435_s_at	100	5508	5508	16	16	11	11	16	11	100	471	473	Y	Y
HG-U95Av2		138_at	HG-U133A	Hs.86575	214219_x_at	99	1039	1080	16	16	10	11	16	10	100	454	449	Y	Y
HG-U95Av2		1390_s_at	HG-U133A	Hs.37023	214524_at	100	324	324	16	16	8	11	16	8	100	218	293	Y	Y
HG-U95Av2		1391_s_at	HG-U133A	Hs.1645	207407_x_at	100	2529	2576	16	16	11	11	16	11	99	334	401	Y	Y
HG-U95Av2		1392_at	HG-U133A	Hs.76297	202849_x_at	100	2848	2848	16	16	11	11	16	11	100	445	445	Y	Y
HG-U95Av2		1393_at	HG-U133A	Hs.218403	207944_at	100	526	587	16	16	8	11	16	8	100	431	433	Y	Y
HG-U95Av2		1395_at	HG-U133A	Hs.179735	200885_at	100	1058	1058	12	16	11	11	16	11	100	528	528	Y	Y
HG-U95Av2		1396_at	HG-U133A	Hs.103391	211959_at	100	1331	1331	11	16	9	11	14	9	100	197	198	Y	Y
HG-U95Av2		1397_at	HG-U133A	Hs.89449	203652_at	100	3558	3558	15	16	11	11	16	11	100	150	241	Y	Y
HG-U95Av2		1398_g_at	HG-U133A	Hs.89449	203652_at	100	3558	3558	16	16	11	11	16	11	100	222	222	Y	Y
HG-U95Av2		1399_at	HG-U133A	Hs.184693	202824_s_at	100	444	444	16	16	11	11	16	11	100	233	262	Y	Y
HG-U95Av2		139_at	HG-U133A	Hs.75814	206490_at	100	2200	2200	16	16	11	11	16	11	100	270	270	Y	Y
HG-U95Av2		1400_at	HG-U133A	Hs.1349	210229_s_at	100	505	505	16	16	9	11	16	11	100	249	277	Y	Y
HG-U95Av2		1401_g_at	HG-U133A	Hs.1349	210229_s_at	100	505	505	4	16	9	11	6	11	0	0	0	Y	Y
HG-U95Av2		1402_at	HG-U133A	Hs.80887	202626_s_at	100	2298	2298	16	16	11	11	16	11	100	305	331	Y	Y
HG-U95Av2		1403_s_at	HG-U133A	Hs.241392	204655_at	100	1160	1160	16	16	11	11	16	11	100	64	64	Y	Y
HG-U95Av2		1404_r_at	HG-U133A	Hs.241392	204655_at	100	1160	1160	6	6	11	11	6	11	100	31	31	Y	Y
HG-U95Av2		1405_i_at	HG-U133A	Hs.241392	204655_at	100	1160	1160	14	14	11	11	14	11	100	42	46	Y	Y
HG-U95Av2		1406_at	HG-U133A	Hs.108301	210531_at	100	2029	2029	15	16	11	11	16	11	100	255	256	Y	Y
HG-U95Av2		1407_g_at	HG-U133A	Hs.108301	210530_s_at	100	2029	2029	16	16	11	11	16	11	100	191	191	Y	Y
HG-U95Av2		1408_at	HG-U133A	Hs.1755	206783_at	100	2017	2032	5	16	5	11	16	5	100	129	544	Y	Y
HG-U95Av2		1409_at	HG-U133A	Hs.155321	202401_s_at	100	4201	4201	15	16	11	11	16	11	100	503	503	Y	Y
HG-U95Av2		140_s_at	HG-U133A	Hs.30035	200893_at	100	1943	1964	16	16	11	11	16	11	99	535	541	Y	Y
HG-U95Av2		1410_at	HG-U133A	Hs.2062	204254_s_at	100	4604	4604	9	16	11	11	16	11	100	162	253	Y	Y
HG-U95Av2		141_s_at	HG-U133A	Hs.32935	203754_s_at	99	3319	3363	15	16	9	11	16	9	98	171	211	Y	Y
HG-U95Av2		1420_s_at	HG-U133A	Hs.173912	200912_s_at	100	1863	1864	15	16	11	11	16	11	100	562	562	Y	Y
HG-U95Av2		1422_g_at	HG-U133A	Hs.348	210349_at	100	1618	1640	16	16	7	11	16	11	100	442	456	Y	Y
HG-U95Av2		1426_at	HG-U133A	Hs.75367	203761_at	100	2664	2665	15	16	11	11	16	11	100	188	289	Y	Y
HG-U95Av2		1427_g_at	HG-U133A	Hs.75367	203761_at	100	2664	2665	15	16	11	11	16	11	100	171	267	Y	Y
HG-U95Av2		142_at	HG-U133A	Hs.24644	213090_s_at	99	4190	4233	16	16	11	11	16	11	100	324	327	Y	Y
HG-U95Av2		1430_at	HG-U133A	Hs.12409	213921_at	100	351	351	16	16	6	11	16	6	100	208	277	Y	Y
HG-U95Av2		1431_at	HG-U133A	Hs.75183	209976_s_at	100	1482	1482	15	16	11	11	16	11	100	286	286	Y	Y
HG-U95Av2		1432_s_at	HG-U133A	Hs.210	207106_s_at	100	2864	2940	16	16	11	11	16	11	100	293	295	Y	Y
HG-U95Av2		1433_g_at	HG-U133A	Hs.211578	205398_s_at	100	2303	2303	16	16	11	11	16	11	100	321	361	Y	Y
HG-U95Av2		1434_at	HG-U133A	Hs.10712	204054_at	100	3160	3160	16	16	11	11	16	11	100	364	410	Y	Y
HG-U95Av2		1435_f_at	HG-U133A	Hs.113211	211145_x_at	99	687	736	6	16	3	11	8	8	99	298	444	Y	Y
HG-U95Av2		1436_at	HG-U133A	Hs.274598	215809_at	99	1292	1315	16	16	11	11	16	11	100	379	379	Y	Y
HG-U95Av2		1437_at	HG-U133A	Hs.169449	206923_at	100	2019	2019	13	16	8	11	16	8	100	352	492	Y	Y
HG-U95Av2		1440_s_at	HG-U133A	Hs.82359	215719_x_at	100	247	247	16	16	5	11	16	7	100	54	56	Y	Y
HG-U95Av2		1441_s_at	HG-U133A	Hs.82359	215719_x_at	100	217	218	16	16	2	11	16	2	100	88	88	Y	Y
HG-U95Av2		1442_at	HG-U133A	Hs.103504	211120_x_at	100	1434	1434	14	16	11	11	16	11	100	437	437	Y	Y
HG-U95Av2		1444_at	HG-U133A	Hs.5648	207805_s_at	100	1193	1193	15	16	11	11	16	11	100	418	451	Y	Y
HG-U95Av2		1445_at	HG-U133A	Hs.302043	211434_s_at	100	1453	1546	15	16	11	11	16	11	100	498	531	Y	Y
HG-U95Av2		1446_at	HG-U133A	Hs.181309	201317_s_at	100	866	866	16	16	11	11	16	11	100	529	529	Y	Y
HG-U95Av2		1447_at	HG-U133A	Hs.75748	200876_s_at	100	823	823	16	16	11	11	16	11	100	306	314	Y	Y
HG-U95Av2		1448_at	HG-U133A	Hs.167106	201532_at	100	838	838	16	16	11	11	16	11	100	415	415	Y	Y
HG-U95Av2		1449_at	HG-U133A	Hs.251531	203396_at	100	1078	1078	14	16	11	11	16	11	100	514	550	Y	Y
HG-U95Av2		144_at	HG-U133A	Hs.274701	204227_s_at	100	1921	1960	12	16	11	11	16	11	100	147	187	Y	Y
HG-U95Av2		1450_g_at	HG-U133A	Hs.251531	203396_at	100	1078	1078	13	16	11	11	16	11	100	441	447	Y	Y
HG-U95Av2		1451_s_at	HG-U133A	Hs.136348	210809_s_at	100	3042	3077	15	16	11	11	16	11	100	397	413	Y	Y
HG-U95Av2		1452_at	HG-U133A	Hs.3844	209205_s_at	100	1261	1265	14	16	5	11	14	11	100	391	553	Y	Y
HG-U95Av2		1453_at	HG-U133A	Hs.82483	203077_s_at	100	2041	2041	16	16	11	11	16	11	100	208	219	Y	Y
HG-U95Av2		1454_at	HG-U133A	Hs.211578	205398_s_at	100	2303	2303	12	16	11	11	16	11	100	132	172	Y	Y
HG-U95Av2		1455_f_at	HG-U133A	Hs.167529	216661_x_at	100	1458	1473	9	16	7	11	12	7	99	413	540	Y	Y
HG-U95Av2		1456_s_at	HG-U133A	Hs.155530	206332_s_at	100	2709	2709	14	16	11	11	16	11	100	546	546	Y	Y
HG-U95Av2		1458_at	HG-U133A	Hs.153932	203997_at	100	3984	3984	16	16	11	11	16	11	100	444	481	Y	Y
HG-U95Av2		1459_at	HG-U133A	Hs.73826	205171_at	100	3643	3643	15	16	11	11	16	11	100	182	229	Y	Y
HG-U95Av2		145_s_at	HG-U133A	Hs.50947	211886_s_at	100	1050	1050	15	16	11	11	16	11	100	474	474	Y	Y
HG-U95Av2		1460_g_at	HG-U133A	Hs.73826	205171_at	100	3643	3643	15	16	11	11	16	11	100	234	385	Y	Y
HG-U95Av2		1461_at	HG-U133A	Hs.81328	201502_s_at	100	1548	1550	7	16	5	11	14	11	100	125	420	Y	Y
HG-U95Av2		1462_s_at	HG-U133A	Hs.99890	203422_at	100	3443	3443	13	16	11	11	16	11	100	198	228	Y	Y
HG-U95Av2		1463_at	HG-U133A	Hs.62	202006_at	100	2930	2938	9	16	6	11	9	11	99	297	535	Y	Y
HG-U95Av2		1467_at	HG-U133A	Hs.2132	202609_at	100	3832	3832	15	16	11	11	16	11	100	531	534	Y	Y
HG-U95Av2		1468_at	HG-U133A	Hs.182366	201391_at	100	2150	2156	12	16	10	11	14	10	100	465	497	Y	Y
HG-U95Av2		1469_at	HG-U133A	Hs.75074	201461_s_at	100	2258	2258	15	16	11	11	16	11	0	0	0	Y	Y
HG-U95Av2		146_at	HG-U133A	Hs.154846	210417_s_at	100	3068	3068	13	16	11	11	16	11	100	543	543	Y	Y
HG-U95Av2		1470_at	HG-U133A	Hs.74598	201115_at	100	1584	1584	15	16	11	11	16	11	100	362	401	Y	Y
HG-U95Av2		1479_g_at	HG-U133A	Hs.211576	211339_s_at	99	4315	4366	15	16	10	11	16	11	99	425	444	Y	Y
HG-U95Av2		147_at	HG-U133A	Hs.118910	201758_at	100	1494	1494	16	16	11	11	16	11	100	417	417	Y	Y
HG-U95Av2		1480_at	HG-U133A	Hs.90093	211015_s_at	100	2391	2391	16	16	11	11	16	11	100	490	490	Y	Y
HG-U95Av2		1481_at	HG-U133A	Hs.1695	204580_at	100	1777	1778	14	16	11	11	16	11	100	237	319	Y	Y
HG-U95Av2		1482_g_at	HG-U133A	Hs.1695	204580_at	100	1777	1778	16	16	11	11	16	11	100	132	135	Y	Y
HG-U95Av2		1483_at	HG-U133A	Hs.89484	206866_at	100	3048	3048	13	16	11	11	16	11	100	483	483	Y	Y
HG-U95Av2		1484_at	HG-U133A	Hs.79133	210518_at	100	2476	2545	12	16	8	11	12	10	99	333	415	Y	Y
HG-U95Av2		1485_at	HG-U133A	Hs.73962	206852_at	100	4523	4523	15	16	11	11	16	11	100	508	508	Y	Y
HG-U95Av2		1486_at	HG-U133A	Hs.80475	212782_x_at	98	578	607	15	16	11	11	15	11	98	377	385	Y	Y
